Timestamp,PWM_Left,PWM_Right,Serial_Data
1738026238.4630725,200,200,212.77 | 212.77
1738026238.4634311,200,200,212.77 | 212.77
1738026238.47953,200,200,212.77 | 212.77
1738026238.4798095,200,200,212.77 | 212.77
1738026238.4961722,200,200,212.77 | 212.77
1738026238.496428,200,200,212.77 | 212.77
1738026238.5129974,200,200,212.77 | 212.77
1738026238.5132277,200,200,212.77 | 212.77
1738026238.5296445,200,200,212.77 | 212.77
1738026238.529903,200,200,212.77 | 212.77
1738026238.5464084,200,200,212.77 | 212.77
1738026238.546661,200,200,209.79 | 244.76
1738026238.5630348,200,200,209.79 | 244.76
1738026238.5795023,200,200,209.79 | 244.76
1738026238.5797899,200,200,209.79 | 244.76
1738026238.59652,200,200,209.79 | 244.76
1738026238.597091,200,200,209.79 | 244.76
1738026238.6129274,200,200,209.79 | 244.76
1738026238.6131594,200,200,209.79 | 244.76
1738026238.6295812,200,200,209.79 | 244.76
1738026238.6299665,200,200,209.79 | 244.76
1738026238.6462536,200,200,209.79 | 244.76
1738026238.6464474,200,200,209.79 | 244.76
1738026238.6630812,200,200,209.79 | 244.76
1738026238.6633658,200,200,209.79 | 244.76
1738026238.6797936,200,200,209.79 | 244.76
1738026238.6800897,200,200,209.79 | 244.76
1738026238.696478,200,200,209.79 | 244.76
1738026238.6967819,200,200,202.70 | 270.27
1738026238.7132003,200,200,202.70 | 270.27
1738026238.7297144,200,200,202.70 | 270.27
1738026238.7301674,200,200,202.70 | 270.27
1738026238.746499,200,200,202.70 | 270.27
1738026238.74686,200,200,202.70 | 270.27
1738026238.7631512,200,200,202.70 | 270.27
1738026238.7636719,200,200,202.70 | 270.27
1738026238.7797751,200,200,202.70 | 270.27
1738026238.780097,200,200,202.70 | 270.27
1738026238.7963924,200,200,202.70 | 270.27
1738026238.7967386,200,200,202.70 | 270.27
1738026238.8133104,200,200,202.70 | 270.27
1738026238.8137422,200,200,202.70 | 270.27
1738026238.829837,200,200,202.70 | 270.27
1738026238.8301616,200,200,202.70 | 270.27
1738026238.846418,200,200,206.90 | 206.90
1738026238.862864,200,200,206.90 | 206.90
1738026238.8632545,200,200,206.90 | 206.90
1738026238.8796456,200,200,206.90 | 206.90
1738026238.8799133,200,200,206.90 | 206.90
1738026238.8964508,200,200,206.90 | 206.90
1738026238.8969646,200,200,206.90 | 206.90
1738026238.9129367,200,200,206.90 | 206.90
1738026238.9132025,200,200,206.90 | 206.90
1738026238.9296274,200,200,206.90 | 206.90
1738026238.9298878,200,200,206.90 | 206.90
1738026238.9464326,200,200,206.90 | 206.90
1738026238.9468012,200,200,206.90 | 206.90
1738026238.9630375,200,200,206.90 | 206.90
1738026238.9633653,200,200,206.90 | 206.90
1738026238.979699,200,200,206.90 | 206.90
1738026238.9800096,200,200,206.90 | 206.90
1738026238.9964576,200,200,208.33 | 243.06
1738026239.012903,200,200,208.33 | 243.06
1738026239.013223,200,200,208.33 | 243.06
1738026239.0295045,200,200,208.33 | 243.06
1738026239.0298443,200,200,208.33 | 243.06
1738026239.0463457,200,200,208.33 | 243.06
1738026239.0466347,200,200,208.33 | 243.06
1738026239.0630043,200,200,208.33 | 243.06
1738026239.0633833,200,200,208.33 | 243.06
1738026239.079631,200,200,208.33 | 243.06
1738026239.0798848,200,200,208.33 | 243.06
1738026239.0963528,200,200,208.33 | 243.06
1738026239.0965812,200,200,208.33 | 243.06
1738026239.113062,200,200,208.33 | 243.06
1738026239.1132946,200,200,208.33 | 243.06
1738026239.1298258,200,200,208.33 | 243.06
1738026239.1462061,200,200,209.79 | 174.83
1738026239.1464977,200,200,209.79 | 174.83
1738026239.1629562,200,200,209.79 | 174.83
1738026239.1632154,200,200,209.79 | 174.83
1738026239.179532,200,200,209.79 | 174.83
1738026239.1799822,200,200,209.79 | 174.83
1738026239.1963181,200,200,209.79 | 174.83
1738026239.196672,200,200,209.79 | 174.83
1738026239.2129393,200,200,209.79 | 174.83
1738026239.2132056,200,200,209.79 | 174.83
1738026239.2296596,200,200,209.79 | 174.83
1738026239.2299964,200,200,209.79 | 174.83
1738026239.2464354,200,200,209.79 | 174.83
1738026239.2467067,200,200,209.79 | 174.83
1738026239.2632053,200,200,209.79 | 174.83
1738026239.2635841,200,200,215.83 | 251.80
1738026239.279646,200,200,215.83 | 251.80
1738026239.2979531,200,200,215.83 | 251.80
1738026239.2983437,200,200,215.83 | 251.80
1738026239.3147478,200,200,215.83 | 251.80
1738026239.3152385,200,200,215.83 | 251.80
1738026239.3296485,200,200,215.83 | 251.80
1738026239.333746,200,200,215.83 | 251.80
1738026239.3475034,200,200,215.83 | 251.80
1738026239.3498964,200,200,215.83 | 251.80
1738026239.3636854,200,200,215.83 | 251.80
1738026239.3647172,200,200,215.83 | 251.80
1738026239.3822541,200,200,215.83 | 251.80
1738026239.3827863,200,200,215.83 | 251.80
1738026239.3991544,200,200,215.83 | 251.80
1738026239.4047346,200,200,215.83 | 251.80
1738026239.4131892,200,200,215.83 | 251.80
1738026239.429719,200,200,206.90 | 241.38
1738026239.4300332,200,200,206.90 | 241.38
1738026239.4464443,200,200,206.90 | 241.38
1738026239.4483883,200,200,206.90 | 241.38
1738026239.465746,200,200,206.90 | 241.38
1738026239.4661467,200,200,206.90 | 241.38
1738026239.479841,200,200,206.90 | 241.38
1738026239.4827917,200,200,206.90 | 241.38
1738026239.496275,200,200,206.90 | 241.38
1738026239.4966106,200,200,206.90 | 241.38
1738026239.5133798,200,200,206.90 | 241.38
1738026239.514451,200,200,206.90 | 241.38
1738026239.529798,200,200,206.90 | 241.38
1738026239.530092,200,200,206.90 | 241.38
1738026239.5482244,200,200,206.90 | 241.38
1738026239.5485535,200,200,206.90 | 241.38
1738026239.5644777,200,200,206.90 | 241.38
1738026239.5832722,200,200,206.90 | 241.38
1738026239.5836976,200,200,206.90 | 241.38
1738026239.5969312,200,200,206.90 | 241.38
1738026239.5974233,200,200,206.90 | 241.38
1738026239.61318,200,200,206.90 | 241.38
1738026239.6136312,200,200,206.90 | 241.38
1738026239.6297863,200,200,206.90 | 241.38
1738026239.630223,200,200,206.90 | 241.38
1738026239.6464775,200,200,206.90 | 241.38
1738026239.6469002,200,200,206.90 | 241.38
1738026239.6632724,200,200,206.90 | 241.38
1738026239.6638231,200,200,206.90 | 241.38
1738026239.679703,200,200,206.90 | 241.38
1738026239.6799262,200,200,206.90 | 241.38
1738026239.6965175,200,200,206.90 | 241.38
1738026239.7128098,200,200,206.90 | 241.38
1738026239.713072,200,200,204.08 | 204.08
1738026239.7296746,200,200,204.08 | 204.08
1738026239.7300634,200,200,204.08 | 204.08
1738026239.7463005,200,200,204.08 | 204.08
1738026239.7468145,200,200,204.08 | 204.08
1738026239.762972,200,200,204.08 | 204.08
1738026239.7633686,200,200,204.08 | 204.08
1738026239.779577,200,200,204.08 | 204.08
1738026239.779847,200,200,204.08 | 204.08
1738026239.79631,200,200,204.08 | 204.08
1738026239.7965465,200,200,204.08 | 204.08
1738026239.8130586,200,200,204.08 | 204.08
1738026239.813413,200,200,204.08 | 204.08
1738026239.829743,200,200,204.08 | 204.08
1738026239.8299727,200,200,204.08 | 204.08
1738026239.846407,200,200,204.08 | 204.08
1738026239.862881,200,200,214.29 | 285.71
1738026239.86328,200,200,214.29 | 285.71
1738026239.8796751,200,200,214.29 | 285.71
1738026239.8799438,200,200,214.29 | 285.71
1738026239.8962495,200,200,214.29 | 285.71
1738026239.89663,200,200,214.29 | 285.71
1738026239.9129698,200,200,214.29 | 285.71
1738026239.9131927,200,200,214.29 | 285.71
1738026239.9296966,200,200,214.29 | 285.71
1738026239.929934,200,200,214.29 | 285.71
1738026239.9463918,200,200,214.29 | 285.71
1738026239.946666,200,200,214.29 | 285.71
1738026239.9631677,200,200,214.29 | 285.71
1738026239.9634922,200,200,214.29 | 285.71
1738026239.979812,200,200,214.29 | 285.71
1738026239.9962804,200,200,214.29 | 285.71
1738026239.9965646,200,200,208.33 | 243.06
1738026240.0128632,200,200,208.33 | 243.06
1738026240.0131257,200,200,208.33 | 243.06
1738026240.0295894,200,200,208.33 | 243.06
1738026240.029961,200,200,208.33 | 243.06
1738026240.0463357,200,200,208.33 | 243.06
1738026240.0467064,200,200,208.33 | 243.06
1738026240.0630329,200,200,208.33 | 243.06
1738026240.0632687,200,200,208.33 | 243.06
1738026240.0797212,200,200,208.33 | 243.06
1738026240.0800421,200,200,208.33 | 243.06
1738026240.0965025,200,200,208.33 | 243.06
1738026240.096805,200,200,208.33 | 243.06
1738026240.1132293,200,200,208.33 | 243.06
1738026240.1136348,200,200,208.33 | 243.06
1738026240.1297061,200,200,208.33 | 243.06
1738026240.1462648,200,200,211.27 | 246.48
1738026240.1466284,200,200,211.27 | 246.48
1738026240.162904,200,200,211.27 | 246.48
1738026240.1631782,200,200,211.27 | 246.48
1738026240.1797135,200,200,211.27 | 246.48
1738026240.179971,200,200,211.27 | 246.48
1738026240.1964169,200,200,211.27 | 246.48
1738026240.1967018,200,200,211.27 | 246.48
1738026240.2129657,200,200,211.27 | 246.48
1738026240.2132254,200,200,211.27 | 246.48
1738026240.2297819,200,200,211.27 | 246.48
1738026240.2301419,200,200,211.27 | 246.48
1738026240.2464159,200,200,211.27 | 246.48
1738026240.2467046,200,200,211.27 | 246.48
1738026240.2632103,200,200,211.27 | 246.48
1738026240.2797036,200,200,211.27 | 246.48
1738026240.280069,200,200,211.27 | 246.48
1738026240.2962909,200,200,233.33 | 233.33
1738026240.2965136,200,200,233.33 | 233.33
1738026240.312945,200,200,233.33 | 233.33
1738026240.313209,200,200,233.33 | 233.33
1738026240.3298082,200,200,233.33 | 233.33
1738026240.3301554,200,200,233.33 | 233.33
1738026240.346348,200,200,233.33 | 233.33
1738026240.3467557,200,200,233.33 | 233.33
1738026240.3630266,200,200,233.33 | 233.33
1738026240.363465,200,200,233.33 | 233.33
1738026240.3797169,200,200,233.33 | 233.33
1738026240.380046,200,200,233.33 | 233.33
1738026240.396369,200,200,233.33 | 233.33
1738026240.3966305,200,200,233.33 | 233.33
1738026240.413032,200,200,233.33 | 233.33
1738026240.429666,200,200,233.33 | 233.33
1738026240.4298904,200,200,212.77 | 248.23
1738026240.4462936,200,200,212.77 | 248.23
1738026240.4465427,200,200,212.77 | 248.23
1738026240.4629261,200,200,212.77 | 248.23
1738026240.4631972,200,200,212.77 | 248.23
1738026240.4796717,200,200,212.77 | 248.23
1738026240.4800375,200,200,212.77 | 248.23
1738026240.4963503,200,200,212.77 | 248.23
1738026240.4966261,200,200,212.77 | 248.23
1738026240.513019,200,200,212.77 | 248.23
1738026240.513362,200,200,212.77 | 248.23
1738026240.5299356,200,200,212.77 | 248.23
1738026240.5302622,200,200,212.77 | 248.23
1738026240.546361,200,200,212.77 | 248.23
1738026240.56285,200,200,212.77 | 248.23
1738026240.5631092,200,200,212.77 | 248.23
1738026240.5796843,200,200,211.27 | 281.69
1738026240.580032,200,200,211.27 | 281.69
1738026240.5964193,200,200,211.27 | 281.69
1738026240.5969412,200,200,211.27 | 281.69
1738026240.612868,200,200,211.27 | 281.69
1738026240.6130896,200,200,211.27 | 281.69
1738026240.6297016,200,200,211.27 | 281.69
1738026240.6299367,200,200,211.27 | 281.69
1738026240.6463463,200,200,211.27 | 281.69
1738026240.6466298,200,200,211.27 | 281.69
1738026240.6629832,200,200,211.27 | 281.69
1738026240.6633472,200,200,211.27 | 281.69
1738026240.6797428,200,200,211.27 | 281.69
1738026240.6799982,200,200,211.27 | 281.69
1738026240.6963458,200,200,211.27 | 281.69
1738026240.7129118,200,200,211.27 | 281.69
1738026240.7132626,200,200,211.27 | 211.27
1738026240.7296622,200,200,211.27 | 211.27
1738026240.7302094,200,200,211.27 | 211.27
1738026240.746246,200,200,211.27 | 211.27
1738026240.746492,200,200,211.27 | 211.27
1738026240.762976,200,200,211.27 | 211.27
1738026240.7633963,200,200,211.27 | 211.27
1738026240.7797284,200,200,211.27 | 211.27
1738026240.7801428,200,200,211.27 | 211.27
1738026240.796384,200,200,211.27 | 211.27
1738026240.796687,200,200,211.27 | 211.27
1738026240.8132136,200,200,211.27 | 211.27
1738026240.8137004,200,200,211.27 | 211.27
1738026240.8298962,200,200,211.27 | 211.27
1738026240.8464425,200,200,211.27 | 211.27
1738026240.8470483,200,200,211.27 | 211.27
1738026240.8631966,200,200,211.27 | 281.69
1738026240.8637197,200,200,211.27 | 281.69
1738026240.8798013,200,200,211.27 | 281.69
1738026240.8802571,200,200,211.27 | 281.69
1738026240.896488,200,200,211.27 | 281.69
1738026240.8971279,200,200,211.27 | 281.69
1738026240.912942,200,200,211.27 | 281.69
1738026240.9132025,200,200,211.27 | 281.69
1738026240.9297388,200,200,211.27 | 281.69
1738026240.9299874,200,200,211.27 | 281.69
1738026240.9464264,200,200,211.27 | 281.69
1738026240.9467995,200,200,211.27 | 281.69
1738026240.9632194,200,200,211.27 | 281.69
1738026240.9637184,200,200,211.27 | 281.69
1738026240.9799879,200,200,211.27 | 281.69
1738026240.9967308,200,200,211.27 | 281.69
1738026240.9982195,200,200,211.27 | 281.69
1738026241.0131474,200,200,238.10 | 272.11
1738026241.0151117,200,200,238.10 | 272.11
1738026241.0322132,200,200,238.10 | 272.11
1738026241.0337784,200,200,238.10 | 272.11
1738026241.0536978,200,200,238.10 | 272.11
1738026241.0542777,200,200,238.10 | 272.11
1738026241.0636394,200,200,238.10 | 272.11
1738026241.0641146,200,200,238.10 | 272.11
1738026241.0800815,200,200,238.10 | 272.11
1738026241.080399,200,200,238.10 | 272.11
1738026241.0965674,200,200,238.10 | 272.11
1738026241.0970604,200,200,238.10 | 272.11
1738026241.1131802,200,200,238.10 | 272.11
1738026241.12981,200,200,238.10 | 272.11
1738026241.13041,200,200,238.10 | 272.11
1738026241.1462684,200,200,238.10 | 272.11
1738026241.1467414,200,200,209.79 | 244.76
1738026241.1630557,200,200,209.79 | 244.76
1738026241.1635225,200,200,209.79 | 244.76
1738026241.1797945,200,200,209.79 | 244.76
1738026241.1801715,200,200,209.79 | 244.76
1738026241.1964183,200,200,209.79 | 244.76
1738026241.1967225,200,200,209.79 | 244.76
1738026241.2131872,200,200,209.79 | 244.76
1738026241.2136333,200,200,209.79 | 244.76
1738026241.2312434,200,200,209.79 | 244.76
1738026241.2317035,200,200,209.79 | 244.76
1738026241.2492905,200,200,209.79 | 244.76
1738026241.2497752,200,200,209.79 | 244.76
1738026241.2679503,200,200,209.79 | 244.76
1738026241.2820692,200,200,209.79 | 244.76
1738026241.2824683,200,200,209.79 | 244.76
1738026241.2964416,200,200,202.70 | 202.70
1738026241.2969663,200,200,202.70 | 202.70
1738026241.3139815,200,200,202.70 | 202.70
1738026241.3144202,200,200,202.70 | 202.70
1738026241.3323662,200,200,202.70 | 202.70
1738026241.332873,200,200,202.70 | 202.70
1738026241.3478796,200,200,202.70 | 202.70
1738026241.3482091,200,200,202.70 | 202.70
1738026241.3636496,200,200,202.70 | 202.70
1738026243.4316752,150,150,202.70 | 202.70
1738026243.4325004,150,150,202.70 | 202.70
1738026243.4331603,150,150,202.70 | 202.70
1738026243.4338806,150,150,202.70 | 202.70
1738026243.4346387,150,150,202.70 | 202.70
1738026243.4350457,150,150,202.70 | 202.70
1738026243.4357338,150,150,202.70 | 202.70
1738026243.4364083,150,150,202.70 | 202.70
1738026243.4371207,150,150,206.90 | 206.90
1738026243.4377918,150,150,206.90 | 206.90
1738026243.438491,150,150,206.90 | 206.90
1738026243.439164,150,150,206.90 | 206.90
1738026243.4398737,150,150,206.90 | 206.90
1738026243.4405513,150,150,206.90 | 206.90
1738026243.4412715,150,150,206.90 | 206.90
1738026243.4420884,150,150,206.90 | 206.90
1738026243.4426563,150,150,206.90 | 206.90
1738026243.443026,150,150,206.90 | 206.90
1738026243.443391,150,150,206.90 | 206.90
1738026243.4438438,150,150,206.90 | 206.90
1738026243.4441938,150,150,206.90 | 206.90
1738026243.4445755,150,150,206.90 | 206.90
1738026243.4450142,150,150,206.90 | 206.90
1738026243.4453728,150,150,206.90 | 206.90
1738026243.4457397,150,150,209.79 | 244.76
1738026243.4462585,150,150,209.79 | 244.76
1738026243.446722,150,150,209.79 | 244.76
1738026243.4471955,150,150,209.79 | 244.76
1738026243.4476378,150,150,209.79 | 244.76
1738026243.4481473,150,150,209.79 | 244.76
1738026243.4493449,150,150,209.79 | 244.76
1738026243.45068,150,150,209.79 | 244.76
1738026243.451243,150,150,209.79 | 244.76
1738026243.4517448,150,150,209.79 | 244.76
1738026243.4522164,150,150,209.79 | 244.76
1738026243.4526534,150,150,209.79 | 244.76
1738026243.4531126,150,150,209.79 | 244.76
1738026243.4535637,150,150,209.79 | 244.76
1738026243.454016,150,150,209.79 | 244.76
1738026243.4544225,150,150,209.79 | 244.76
1738026243.4548335,150,150,209.79 | 244.76
1738026243.455203,150,150,231.79 | 231.79
1738026243.4555938,150,150,231.79 | 231.79
1738026243.456042,150,150,231.79 | 231.79
1738026243.4564352,150,150,231.79 | 231.79
1738026243.456819,150,150,231.79 | 231.79
1738026243.457227,150,150,231.79 | 231.79
1738026243.4576368,150,150,231.79 | 231.79
1738026243.458043,150,150,231.79 | 231.79
1738026243.4584284,150,150,231.79 | 231.79
1738026243.458854,150,150,231.79 | 231.79
1738026243.4595191,150,150,231.79 | 231.79
1738026243.4599495,150,150,231.79 | 231.79
1738026243.4603674,150,150,231.79 | 231.79
1738026243.4608164,150,150,231.79 | 231.79
1738026243.4612157,150,150,231.79 | 231.79
1738026243.4616523,150,150,231.79 | 231.79
1738026243.4620657,150,150,214.29 | 214.29
1738026243.4624631,150,150,214.29 | 214.29
1738026243.462995,150,150,214.29 | 214.29
1738026243.4634151,150,150,214.29 | 214.29
1738026243.4637687,150,150,214.29 | 214.29
1738026243.46411,150,150,214.29 | 214.29
1738026243.46448,150,150,214.29 | 214.29
1738026243.4648519,150,150,214.29 | 214.29
1738026243.4652035,150,150,214.29 | 214.29
1738026243.4658587,150,150,214.29 | 214.29
1738026243.466349,150,150,214.29 | 214.29
1738026243.4667275,150,150,214.29 | 214.29
1738026243.467049,150,150,214.29 | 214.29
1738026243.4673755,150,150,214.29 | 214.29
1738026243.4677167,150,150,214.29 | 214.29
1738026243.4680362,150,150,214.29 | 214.29
1738026243.4683774,150,150,205.48 | 205.48
1738026243.4688675,150,150,205.48 | 205.48
1738026243.4696732,150,150,205.48 | 205.48
1738026243.4700062,150,150,205.48 | 205.48
1738026243.470333,150,150,205.48 | 205.48
1738026243.470805,150,150,205.48 | 205.48
1738026243.4711826,150,150,205.48 | 205.48
1738026243.4715261,150,150,205.48 | 205.48
1738026243.471885,150,150,205.48 | 205.48
1738026243.4723017,150,150,205.48 | 205.48
1738026243.472776,150,150,205.48 | 205.48
1738026243.4732285,150,150,205.48 | 205.48
1738026243.4737175,150,150,205.48 | 205.48
1738026243.474148,150,150,205.48 | 205.48
1738026243.4746547,150,150,205.48 | 205.48
1738026243.475089,150,150,205.48 | 205.48
1738026243.4754894,150,150,205.48 | 205.48
1738026243.4759014,150,150,200.00 | 200.00
1738026243.476305,150,150,200.00 | 200.00
1738026243.4767528,150,150,200.00 | 200.00
1738026243.4771924,150,150,200.00 | 200.00
1738026243.4776495,150,150,200.00 | 200.00
1738026243.478074,150,150,200.00 | 200.00
1738026243.478502,150,150,200.00 | 200.00
1738026243.4789104,150,150,200.00 | 200.00
1738026243.4793966,150,150,200.00 | 200.00
1738026243.4798703,150,150,200.00 | 200.00
1738026243.480295,150,150,200.00 | 200.00
1738026243.4807305,150,150,200.00 | 200.00
1738026243.4811018,150,150,200.00 | 200.00
1738026243.4814448,150,150,200.00 | 200.00
1738026243.4818752,150,150,200.00 | 200.00
1738026243.4823587,150,150,200.00 | 200.00
1738026243.4827561,150,150,200.00 | 200.00
1738026243.4831192,150,150,204.08 | 238.10
1738026243.483525,150,150,204.08 | 238.10
1738026243.4839466,150,150,204.08 | 238.10
1738026243.4843261,150,150,204.08 | 238.10
1738026243.4847353,150,150,204.08 | 238.10
1738026243.4851325,150,150,204.08 | 238.10
1738026243.4855082,150,150,204.08 | 238.10
1738026243.486066,150,150,204.08 | 238.10
1738026243.4864423,150,150,204.08 | 238.10
1738026243.4868588,150,150,204.08 | 238.10
1738026243.4872453,150,150,204.08 | 238.10
1738026243.4876633,150,150,204.08 | 238.10
1738026243.4880438,150,150,204.08 | 238.10
1738026243.4884377,150,150,204.08 | 238.10
1738026243.4889226,150,150,204.08 | 238.10
1738026243.4894104,150,150,204.08 | 238.10
1738026243.4898415,150,150,211.27 | 212.77
1738026243.4902587,150,150,211.27 | 212.77
1738026243.4906642,150,150,211.27 | 212.77
1738026243.491049,150,150,211.27 | 212.77
1738026243.4914567,150,150,211.27 | 212.77
1738026243.4918795,150,150,211.27 | 212.77
1738026243.4922442,150,150,211.27 | 212.77
1738026243.492661,150,150,211.27 | 212.77
1738026243.4931011,150,150,211.27 | 212.77
1738026243.493657,150,150,211.27 | 212.77
1738026243.494096,150,150,211.27 | 212.77
1738026243.494539,150,150,211.27 | 212.77
1738026243.4949656,150,150,211.27 | 212.77
1738026243.4954016,150,150,211.27 | 212.77
1738026243.495825,150,150,211.27 | 212.77
1738026243.4963388,150,150,211.27 | 212.77
1738026243.4967682,150,150,208.33 | 241.38
1738026243.4971986,150,150,208.33 | 241.38
1738026243.4976387,150,150,208.33 | 241.38
1738026243.4980605,150,150,208.33 | 241.38
1738026243.4984987,150,150,208.33 | 241.38
1738026243.4989514,150,150,208.33 | 241.38
1738026243.4993508,150,150,208.33 | 241.38
1738026243.4997451,150,150,208.33 | 241.38
1738026243.5001698,150,150,208.33 | 241.38
1738026243.5005724,150,150,208.33 | 241.38
1738026243.5009954,150,150,208.33 | 241.38
1738026243.501392,150,150,208.33 | 241.38
1738026243.5017734,150,150,208.33 | 241.38
1738026243.5021698,150,150,208.33 | 241.38
1738026243.502537,150,150,208.33 | 241.38
1738026243.5029309,150,150,208.33 | 241.38
1738026243.503318,150,150,208.33 | 241.38
1738026243.5037305,150,150,201.34 | 234.90
1738026243.5042672,150,150,201.34 | 234.90
1738026243.5046859,150,150,201.34 | 234.90
1738026243.505057,150,150,201.34 | 234.90
1738026243.5054276,150,150,201.34 | 234.90
1738026243.505849,150,150,201.34 | 234.90
1738026243.5062315,150,150,201.34 | 234.90
1738026243.5066237,150,150,201.34 | 234.90
1738026243.5069983,150,150,201.34 | 234.90
1738026243.5073822,150,150,201.34 | 234.90
1738026243.5077841,150,150,201.34 | 234.90
1738026243.5081642,150,150,201.34 | 234.90
1738026243.5085733,150,150,201.34 | 234.90
1738026243.5089755,150,150,201.34 | 234.90
1738026243.5093756,150,150,201.34 | 234.90
1738026243.5098011,150,150,201.34 | 234.90
1738026243.5101922,150,150,214.29 | 178.57
1738026243.5106518,150,150,214.29 | 178.57
1738026243.5113657,150,150,214.29 | 178.57
1738026243.512713,150,150,214.29 | 178.57
1738026243.5131414,150,150,214.29 | 178.57
1738026243.5141988,150,150,214.29 | 178.57
1738026243.5145679,150,150,214.29 | 178.57
1738026243.514977,150,150,214.29 | 178.57
1738026243.5154264,150,150,214.29 | 178.57
1738026243.5158305,150,150,214.29 | 178.57
1738026243.5189583,150,150,214.29 | 178.57
1738026243.5205588,150,150,214.29 | 178.57
1738026243.520983,150,150,214.29 | 178.57
1738026243.5213265,150,150,214.29 | 178.57
1738026243.521703,150,150,214.29 | 178.57
1738026243.522025,150,150,214.29 | 178.57
1738026243.522348,150,150,209.79 | 244.76
1738026243.5252976,150,150,209.79 | 244.76
1738026243.5265524,150,150,209.79 | 244.76
1738026243.5269492,150,150,209.79 | 244.76
1738026243.527331,150,150,209.79 | 244.76
1738026243.527701,150,150,209.79 | 244.76
1738026243.5280523,150,150,209.79 | 244.76
1738026243.528405,150,150,209.79 | 244.76
1738026243.5315893,150,150,209.79 | 244.76
1738026243.5319939,150,150,209.79 | 244.76
1738026243.532372,150,150,209.79 | 244.76
1738026243.5329516,150,150,209.79 | 244.76
1738026243.5333662,150,150,209.79 | 244.76
1738026243.5337298,150,150,209.79 | 244.76
1738026243.5340261,150,150,209.79 | 244.76
1738026243.534312,150,150,209.79 | 244.76
1738026243.5346916,150,150,212.77 | 248.23
1738026243.5350132,150,150,212.77 | 248.23
1738026243.5353312,150,150,212.77 | 248.23
1738026243.5356672,150,150,212.77 | 248.23
1738026243.535985,150,150,212.77 | 248.23
1738026243.53629,150,150,212.77 | 248.23
1738026243.5366378,150,150,212.77 | 248.23
1738026243.536946,150,150,212.77 | 248.23
1738026243.5372522,150,150,212.77 | 248.23
1738026243.5375533,150,150,212.77 | 248.23
1738026243.5378802,150,150,212.77 | 248.23
1738026243.5381908,150,150,212.77 | 248.23
1738026243.5384955,150,150,212.77 | 248.23
1738026243.5391097,150,150,212.77 | 248.23
1738026243.5394564,150,150,212.77 | 248.23
1738026243.539875,150,150,212.77 | 248.23
1738026243.5403082,150,150,209.79 | 209.79
1738026243.5406682,150,150,209.79 | 209.79
1738026243.5409784,150,150,209.79 | 209.79
1738026243.5413175,150,150,209.79 | 209.79
1738026243.5416625,150,150,209.79 | 209.79
1738026243.5419862,150,150,209.79 | 209.79
1738026243.5423126,150,150,209.79 | 209.79
1738026243.5434406,150,150,209.79 | 209.79
1738026243.5438778,150,150,209.79 | 209.79
1738026243.5442863,150,150,209.79 | 209.79
1738026243.544766,150,150,209.79 | 209.79
1738026243.5461311,150,150,209.79 | 209.79
1738026243.547415,150,150,209.79 | 209.79
1738026243.5477278,150,150,209.79 | 209.79
1738026243.5480397,150,150,209.79 | 209.79
1738026243.5484211,150,150,209.79 | 209.79
1738026243.5488157,150,150,209.79 | 209.79
1738026243.5507705,150,150,201.34 | 335.57
1738026243.5513506,150,150,201.34 | 335.57
1738026243.5529435,150,150,201.34 | 335.57
1738026243.5534697,150,150,Received value: 960096
1738026243.5538697,150,150,201.34 | 335.57
1738026243.5561316,150,150,201.34 | 335.57
1738026243.557653,150,150,201.34 | 335.57
1738026243.558153,150,150,201.34 | 335.57
1738026243.5585911,150,150,201.34 | 335.57
1738026243.5590134,150,150,201.34 | 335.57
1738026243.5633245,150,150,201.34 | 335.57
1738026243.5637674,150,150,201.34 | 335.57
1738026243.579832,150,150,201.34 | 335.57
1738026243.5802805,150,150,201.34 | 335.57
1738026243.596405,150,150,201.34 | 335.57
1738026243.5966482,150,150,201.34 | 335.57
1738026243.6130595,150,150,204.08 | 204.08
1738026243.6295667,150,150,204.08 | 204.08
1738026243.6299276,150,150,204.08 | 204.08
1738026243.6464176,150,150,204.08 | 204.08
1738026243.646697,150,150,204.08 | 204.08
1738026243.6629612,150,150,204.08 | 204.08
1738026243.6633282,150,150,204.08 | 204.08
1738026243.6795506,150,150,204.08 | 204.08
1738026243.679823,150,150,204.08 | 204.08
1738026243.6982124,150,150,204.08 | 204.08
1738026243.7001793,150,150,204.08 | 204.08
1738026243.7137873,150,150,204.08 | 204.08
1738026243.7144396,150,150,204.08 | 204.08
1738026243.7316272,150,150,204.08 | 204.08
1738026243.7321572,150,150,204.08 | 204.08
1738026243.7497582,150,150,204.08 | 204.08
1738026243.7659807,150,150,206.90 | 172.41
1738026243.7665408,150,150,206.90 | 172.41
1738026243.783817,150,150,206.90 | 172.41
1738026243.785159,150,150,206.90 | 172.41
1738026243.798042,150,150,206.90 | 172.41
1738026243.798492,150,150,206.90 | 172.41
1738026243.816033,150,150,206.90 | 172.41
1738026243.819688,150,150,206.90 | 172.41
1738026243.8307316,150,150,206.90 | 172.41
1738026243.83283,150,150,206.90 | 172.41
1738026243.8493402,150,150,206.90 | 172.41
1738026243.8519468,150,150,206.90 | 172.41
1738026243.8647654,150,150,206.90 | 172.41
1738026243.8667488,150,150,206.90 | 172.41
1738026243.883738,150,150,206.90 | 172.41
1738026243.8843422,150,150,206.90 | 172.41
